b_acc,epoch,loss,pitts30k_test/R1,pitts30k_test/R10,pitts30k_test/R5,pitts30k_val/R1,pitts30k_val/R10,pitts30k_val/R5,step
0.23375000059604645,0,0.9325375556945801,,,,,,,19
0.3238541781902313,0,0.5960700511932373,,,,,,,39
0.33541667461395264,0,0.8385132551193237,,,,,,,59
0.34546875953674316,0,0.6326944231987,,,,,,,79
0.3451666533946991,0,0.7725505232810974,,,,,,,99
0.3573611080646515,0,0.6932190656661987,,,,,,,119
0.3896130919456482,0,0.3224971294403076,,,,,,,139
0.41669270396232605,0,0.3512199819087982,,,,,,,159
0.42092591524124146,0,0.5280497670173645,,,,,,,179
0.4272916615009308,0,0.5422499775886536,,,,,,,199
0.4312121272087097,0,0.530013382434845,,,,,,,219
0.43708333373069763,0,0.45050615072250366,,,,,,,239
0.44100961089134216,0,0.6148186326026917,,,,,,,259
0.44354167580604553,0,0.7617130875587463,,,,,,,279
0.4368889033794403,0,0.7176629900932312,,,,,,,299
0.4325520694255829,0,0.8016542196273804,,,,,,,319
0.4299142062664032,0,0.745456874370575,,,,,,,339
0.4259837865829468,0,0.7560248970985413,,,,,,,359
0.425548255443573,0,0.6201107501983643,,,,,,,379
0.4257499873638153,0,0.5865635871887207,,,,,,,399
0.4250595271587372,0,0.56891930103302,,,,,,,419
0.4222537875175476,0,0.6774783730506897,,,,,,,439
0.41861411929130554,0,0.6416658163070679,,,,,,,459
0.42142361402511597,0,0.5619187951087952,,,,,,,479
0.42582499980926514,0,0.41343769431114197,,,,,,,499
0.43012019991874695,0,0.5099533796310425,,,,,,,519
0.4343595802783966,0,0.41235870122909546,,,,,,,539
0.4395238161087036,0,0.3922288119792938,,,,,,,559
0.4449281692504883,0,0.3272797763347626,,,,,,,579
0.449611097574234,0,0.34706002473831177,,,,,,,599
0.4491465091705322,0,0.49652090668678284,,,,,,,619
0.4493684768676758,0,0.5347261428833008,,,,,,,639
0.4497474730014801,0,0.5207082629203796,,,,,,,659
0.45116421580314636,0,0.47386735677719116,,,,,,,679
0.4532202482223511,0,0.4820411801338196,,,,,,,699
0.4556770920753479,0,0.5738197565078735,,,,,,,719
0.45738738775253296,0,0.4394407570362091,,,,,,,739
0.4588157832622528,0,0.4804176390171051,,,,,,,759
0.4610309898853302,0,0.3720813989639282,,,,,,,779
0.4644635319709778,0,0.3693963587284088,,,,,,,799
0.4674898386001587,0,0.35363489389419556,,,,,,,819
0.47072917222976685,0,0.40680816769599915,,,,,,,839
0.4737160801887512,0,0.38422855734825134,,,,,,,859
0.47559186816215515,0,0.426332950592041,,,,,,,879
0.4771898090839386,0,0.35759907960891724,,,,,,,899
0.478636771440506,0,0.47686901688575745,,,,,,,919
0.4798404276371002,0,0.49844005703926086,,,,,,,939
0.4819965362548828,0,0.41198116540908813,,,,,,,959
0.4837457537651062,0,0.44983580708503723,,,,,,,979
0.485170841217041,0,0.35791850090026855,,,,,,,999
0.48741012811660767,0,0.3591362237930298,,,,,,,1019
0.4892788529396057,0,0.34645265340805054,,,,,,,1039
,0,,0.9119718074798584,0.9721243977546692,0.9570128917694092,0.9346740245819092,0.9953995943069458,0.9875131249427795,1041
0.5217592716217041,1,0.4716776907444,,,,,,,1059
0.5429824590682983,1,0.43673646450042725,,,,,,,1079
0.53175288438797,1,0.5359615087509155,,,,,,,1099
0.5147435665130615,1,0.42882707715034485,,,,,,,1119
0.49102890491485596,1,0.48930031061172485,,,,,,,1139
0.49216100573539734,1,0.41421109437942505,,,,,,,1159
0.512771725654602,1,0.31908613443374634,,,,,,,1179
0.5321993827819824,1,0.36511489748954773,,,,,,,1199
0.5326310992240906,1,0.3443426191806793,,,,,,,1219
0.5363847017288208,1,0.4394490122795105,,,,,,,1239
0.5377484560012817,1,0.5010855197906494,,,,,,,1259
0.5403711199760437,1,0.36222386360168457,,,,,,,1279
0.5454780459403992,1,0.33484750986099243,,,,,,,1299
0.5497901439666748,1,0.5922005772590637,,,,,,,1319
0.5430648922920227,1,0.559248149394989,,,,,,,1339
0.5385220050811768,1,0.4594469368457794,,,,,,,1359
0.5352441072463989,1,0.4750855267047882,,,,,,,1379
