b_acc,epoch,loss,pitts30k_test/R1,pitts30k_test/R10,pitts30k_test/R5,pitts30k_val/R1,pitts30k_val/R10,pitts30k_val/R5,step
0.21406249701976776,0,0.8719737529754639,,,,,,,19
0.3017578125,0,0.7142029404640198,,,,,,,39
0.3678385317325592,0,0.4139783978462219,,,,,,,59
0.40556639432907104,0,0.571639895439148,,,,,,,79
0.42015624046325684,0,0.7517310976982117,,,,,,,99
0.42076823115348816,0,0.5019850730895996,,,,,,,119
0.4266183078289032,0,0.5364145040512085,,,,,,,139
0.42744141817092896,0,0.7610764503479004,,,,,,,159
0.4237847328186035,0,0.6346027851104736,,,,,,,179
0.4298046827316284,0,0.5022109150886536,,,,,,,199
0.43856534361839294,0,0.6185963153839111,,,,,,,219
0.4536783993244171,0,0.36799079179763794,,,,,,,239
0.4732572138309479,0,0.22975826263427734,,,,,,,259
0.48973214626312256,0,0.33557671308517456,,,,,,,279
0.5041406154632568,0,0.3170027434825897,,,,,,,299
0.507739245891571,0,0.3818153142929077,,,,,,,319
0.514728844165802,0,0.2900937795639038,,,,,,,339
0.5202040076255798,0,0.5932149887084961,,,,,,,359
0.5255140066146851,0,0.3848063051700592,,,,,,,379
0.5297070145606995,0,0.4904465675354004,,,,,,,399
0.5348028540611267,0,0.31635093688964844,,,,,,,419
0.5405184626579285,0,0.29448869824409485,,,,,,,439
0.547146737575531,0,0.31772229075431824,,,,,,,459
0.5543619990348816,0,0.24144762754440308,,,,,,,479
0.560296893119812,0,0.2303551733493805,,,,,,,499
0.5631009340286255,0,0.59065842628479,,,,,,,519
0.5622829794883728,0,0.38908851146698,,,,,,,539
0.5632533431053162,0,0.4722520709037781,,,,,,,559
0.5626212358474731,0,0.40046030282974243,,,,,,,579
0.5620052218437195,0,0.4899410009384155,,,,,,,599
0.5619329810142517,0,0.5916373133659363,,,,,,,619
0.5620483160018921,0,0.5778898000717163,,,,,,,639
0.5614228248596191,0,0.4273107647895813,,,,,,,659
0.5614544749259949,0,0.4822655916213989,,,,,,,679
0.563102662563324,0,0.4075562357902527,,,,,,,699
0.5638889074325562,0,0.45579200983047485,,,,,,,719
0.5648754239082336,0,0.45272988080978394,,,,,,,739
0.5660361647605896,0,0.36660531163215637,,,,,,,759
0.5666165947914124,0,0.3902210295200348,,,,,,,779
