b_acc,epoch,loss,pitts30k_test/R1,pitts30k_test/R10,pitts30k_test/R5,pitts30k_val/R1,pitts30k_val/R10,pitts30k_val/R5,step
0.31757813692092896,0,0.4058558940887451,,,,,,,19
0.4000000059604645,0,0.6607280969619751,,,,,,,39
0.45169270038604736,0,0.3782329559326172,,,,,,,59
0.48173826932907104,0,0.4835071563720703,,,,,,,79
0.48640623688697815,0,0.7478796243667603,,,,,,,99
0.47050780057907104,0,0.6950122714042664,,,,,,,119
0.4701450765132904,0,0.6017001867294312,,,,,,,139
0.4688476622104645,0,0.5228551626205444,,,,,,,159
0.4609808921813965,0,0.6458839178085327,,,,,,,179
0.4637500047683716,0,0.5377339124679565,,,,,,,199
0.4672585129737854,0,0.488460898399353,,,,,,,219
0.478515625,0,0.32835227251052856,,,,,,,239
0.49098557233810425,0,0.27519822120666504,,,,,,,259
0.5047153830528259,0,0.38600602746009827,,,,,,,279
0.5169791579246521,0,0.29277414083480835,,,,,,,299
0.5174560546875,0,0.4540850520133972,,,,,,,319
0.5197380781173706,0,0.3933652937412262,,,,,,,339
0.5207899212837219,0,0.5468875765800476,,,,,,,359
0.5225740075111389,0,0.5206006169319153,,,,,,,379
0.5252148509025574,0,0.6017472147941589,,,,,,,399
0.5277715921401978,0,0.3931795656681061,,,,,,,419
0.5301669239997864,0,0.49226313829421997,,,,,,,439
0.5333559513092041,0,0.37230393290519714,,,,,,,459
0.536425769329071,0,0.4443608820438385,,,,,,,479
0.5401250123977661,0,0.28386956453323364,,,,,,,499
0.5411508679389954,0,0.5282154679298401,,,,,,,519
0.5380497574806213,0,0.6749508380889893,,,,,,,539
0.5346261262893677,0,0.5940979719161987,,,,,,,559
0.5334994792938232,0,0.5332078337669373,,,,,,,579
0.5321875214576721,0,0.42268145084381104,,,,,,,599
0.5312877893447876,0,0.5226577520370483,,,,,,,619
0.529541015625,0,0.6114587187767029,,,,,,,639
0.5287286639213562,0,0.45896100997924805,,,,,,,659
0.5287224054336548,0,0.42914146184921265,,,,,,,679
0.5295089483261108,0,0.4638577103614807,,,,,,,699
0.5300889611244202,0,0.33665943145751953,,,,,,,719
0.5309966206550598,0,0.3500581383705139,,,,,,,739
0.5320621132850647,0,0.4587620198726654,,,,,,,759
0.5327924489974976,0,0.49663445353507996,,,,,,,779
0.5329687595367432,0,0.4997078478336334,,,,,,,799
0.5307354927062988,0,0.5330477952957153,,,,,,,819
0.5297712087631226,0,0.6235684752464294,,,,,,,839
0.528751790523529,0,0.5356396436691284,,,,,,,859
0.5300248861312866,0,0.3332764804363251,,,,,,,879
0.5320225954055786,0,0.35641413927078247,,,,,,,899
0.534612774848938,0,0.362154483795166,,,,,,,919
0.5370927453041077,0,0.46979454159736633,,,,,,,939
0.5391601324081421,0,0.22399839758872986,,,,,,,959
0.5422831773757935,0,0.21926936507225037,,,,,,,979
0.5451796650886536,0,0.3093545436859131,,,,,,,999
0.547771155834198,0,0.3853614926338196,,,,,,,1019
0.5501803159713745,0,0.29286646842956543,,,,,,,1039
0.5531250238418579,0,0.4572902321815491,,,,,,,1059
0.5565610527992249,0,0.24005597829818726,,,,,,,1079
0.5589488744735718,0,0.3241938352584839,,,,,,,1099
0.5613629817962646,0,0.3666350841522217,,,,,,,1119
0.5621778964996338,0,0.3481769859790802,,,,,,,1139
0.5617793798446655,0,0.4424373507499695,,,,,,,1159
0.5618842840194702,0,0.3614708185195923,,,,,,,1179
0.5617903470993042,0,0.37819749116897583,,,,,,,1199
0.5617251396179199,0,0.6356188058853149,,,,,,,1219
0.5620274543762207,0,0.47296905517578125,,,,,,,1239
0.5623946189880371,0,0.260908305644989,,,,,,,1259
0.563708484172821,0,0.35157716274261475,,,,,,,1279
0.5648077130317688,0,0.38105812668800354,,,,,,,1299
0.5664240121841431,0,0.21352703869342804,,,,,,,1319
0.5677297115325928,0,0.4264242947101593,,,,,,,1339
0.5683478713035583,0,0.23975870013237,,,,,,,1359
0.5692028999328613,0,0.3092907667160034,,,,,,,1379
0.5702622532844543,0,0.4304301142692566,,,,,,,1399
0.5709121823310852,0,0.43923813104629517,,,,,,,1419
0.5719563961029053,0,0.43629342317581177,,,,,,,1439
0.5734589099884033,0,0.29692941904067993,,,,,,,1459
0.5750263929367065,0,0.2904107868671417,,,,,,,1479
0.5764843821525574,0,0.27967774868011475,,,,,,,1499
0.5778011679649353,0,0.36095166206359863,,,,,,,1519
0.5796926021575928,0,0.2764083743095398,,,,,,,1539
0.5811648368835449,0,0.22445955872535706,,,,,,,1559
0.5827680230140686,0,0.369497150182724,,,,,,,1579
0.5848144292831421,0,0.2830805778503418,,,,,,,1599
0.5861063003540039,0,0.3775484561920166,,,,,,,1619
0.5865710973739624,0,0.27361053228378296,,,,,,,1639
0.5875847339630127,0,0.36268121004104614,,,,,,,1659
0.5885323882102966,0,0.38779687881469727,,,,,,,1679
0.5895956158638,0,0.20963212847709656,,,,,,,1699
0.5907158255577087,0,0.153548926115036,,,,,,,1719
0.5913164615631104,0,0.3543320298194885,,,,,,,1739
0.5922807455062866,0,0.3469313085079193,,,,,,,1759
0.5931399464607239,0,0.28085586428642273,,,,,,,1779
0.5940755009651184,0,0.34021317958831787,,,,,,,1799
0.5947844982147217,0,0.16250520944595337,,,,,,,1819
0.595647931098938,0,0.30938994884490967,,,,,,,1839
0.5966398119926453,0,0.341067373752594,,,,,,,1859
0.5973612070083618,0,0.27098196744918823,,,,,,,1879
0.5981907844543457,0,0.4054095447063446,,,,,,,1899
0.5989786982536316,0,0.3632843494415283,,,,,,,1919
0.6002859473228455,0,0.1657431572675705,,,,,,,1939
,0,,0.9143192768096924,0.9703638553619385,0.9590669274330139,0.9384858012199402,0.9946109652519226,0.9877760410308838,1953
0.6901041865348816,1,0.413019061088562,,,,,,,1959
0.690504789352417,1,0.3566557765007019,,,,,,,1979
0.673233687877655,1,0.46216410398483276,,,,,,,1999
0.6638257503509521,1,0.30567318201065063,,,,,,,2019
0.6666969656944275,1,0.3484185039997101,,,,,,,2039
0.6510170698165894,1,0.46680736541748047,,,,,,,2059
0.6357266902923584,1,0.44409698247909546,,,,,,,2079
0.6315282583236694,1,0.3493577837944031,,,,,,,2099
0.6171875,1,0.4901130497455597,,,,,,,2119
0.6058048009872437,1,0.3427554965019226,,,,,,,2139
0.6083130836486816,1,0.2831088602542877,,,,,,,2159
