b_acc,epoch,loss,pitts30k_test/R1,pitts30k_test/R10,pitts30k_test/R5,pitts30k_val/R1,pitts30k_val/R10,pitts30k_val/R5,step
0.076171875,0,1.1441338062286377,,,,,,,19
0.18515625596046448,0,0.7859721183776855,,,,,,,39
0.2548176944255829,0,0.7113202810287476,,,,,,,59
0.29765623807907104,0,0.6342701315879822,,,,,,,79
0.3109374940395355,0,1.137624979019165,,,,,,,99
0.3020833432674408,0,0.8542816638946533,,,,,,,119
0.30530133843421936,0,0.7640445828437805,,,,,,,139
0.31010740995407104,0,0.966039776802063,,,,,,,159
0.31302082538604736,0,0.6671639680862427,,,,,,,179
0.3228124976158142,0,0.7417395114898682,,,,,,,199
0.33224430680274963,0,0.6122403740882874,,,,,,,219
0.3534179627895355,0,0.3096495270729065,,,,,,,239
0.37572115659713745,0,0.28818127512931824,,,,,,,259
0.3959542512893677,0,0.3763788342475891,,,,,,,279
0.41539061069488525,0,0.33101022243499756,,,,,,,299
0.4233642518520355,0,0.46506795287132263,,,,,,,319
0.4314338266849518,0,0.46981942653656006,,,,,,,339
0.43719619512557983,0,0.41928115487098694,,,,,,,359
0.4441200792789459,0,0.3906552195549011,,,,,,,379
0.44972655177116394,0,0.38143685460090637,,,,,,,399
0.4550595283508301,0,0.3327006697654724,,,,,,,419
0.45941051840782166,0,0.3266311585903168,,,,,,,439
0.4652513563632965,0,0.36544013023376465,,,,,,,459
0.4714192748069763,0,0.4491000473499298,,,,,,,479
0.47840625047683716,0,0.4135065972805023,,,,,,,499
0.4808293282985687,0,0.7284367084503174,,,,,,,519
0.4789930582046509,0,0.6520132422447205,,,,,,,539
0.4771484434604645,0,0.62454754114151,,,,,,,559
0.4764277935028076,0,0.48840171098709106,,,,,,,579
0.47420573234558105,0,0.5655242204666138,,,,,,,599
0.4732358753681183,0,0.6338832974433899,,,,,,,619
0.47175294160842896,0,0.6523206233978271,,,,,,,639
0.4710582494735718,0,0.5722289085388184,,,,,,,659
0.4706456661224365,0,0.6381131410598755,,,,,,,679
0.47174108028411865,0,0.43846893310546875,,,,,,,699
0.4718532860279083,0,0.5953208208084106,,,,,,,719
0.47236064076423645,0,0.6023526787757874,,,,,,,739
0.4712890684604645,0,0.5772466659545898,,,,,,,759
0.471073716878891,0,0.5492510795593262,,,,,,,779
0.470458984375,0,0.6357817649841309,,,,,,,799
0.46895959973335266,0,0.6808193922042847,,,,,,,819
0.46731770038604736,0,0.6827224493026733,,,,,,,839
0.46527978777885437,0,0.7502119541168213,,,,,,,859
0.46606889367103577,0,0.3863469064235687,,,,,,,879
0.4678211808204651,0,0.4529869556427002,,,,,,,899
0.469276487827301,0,0.4963855743408203,,,,,,,919
0.4712599813938141,0,0.26312151551246643,,,,,,,939
0.4734944701194763,0,0.3125724494457245,,,,,,,959
0.47643494606018066,0,0.2972891330718994,,,,,,,979
0.4794218838214874,0,0.3934028148651123,,,,,,,999
