b_acc,epoch,loss,pitts30k_test/R1,pitts30k_test/R10,pitts30k_test/R5,pitts30k_val/R1,pitts30k_val/R10,pitts30k_val/R5,step
0.0,0,1.7434693574905396,,,,,,,19
0.0015625000232830644,0,1.692835807800293,,,,,,,39
0.0024739583022892475,0,1.5623323917388916,,,,,,,59
0.004199218936264515,0,1.5208590030670166,,,,,,,79
0.006015624850988388,0,1.621843934059143,,,,,,,99
0.00572916679084301,0,1.5696264505386353,,,,,,,119
0.0058035715483129025,0,1.5681641101837158,,,,,,,139
0.005419922061264515,0,1.5321123600006104,,,,,,,159
0.005642361007630825,0,1.5158108472824097,,,,,,,179
0.0054687499068677425,0,1.4902729988098145,,,,,,,199
0.005610795225948095,0,1.4243448972702026,,,,,,,219
0.0069986977614462376,0,1.3991187810897827,,,,,,,239
0.00808293279260397,0,1.3699753284454346,,,,,,,259
0.008733258582651615,0,1.4400397539138794,,,,,,,279
0.009999999776482582,0,1.3608858585357666,,,,,,,299
0.01015624962747097,0,1.4502984285354614,,,,,,,319
0.010018382221460342,0,1.4036539793014526,,,,,,,339
0.01032986119389534,0,1.4105477333068848,,,,,,,359
0.010752467438578606,0,1.4282666444778442,,,,,,,379
0.010566405951976776,0,1.40451180934906,,,,,,,399
0.01049107126891613,0,1.3507283926010132,,,,,,,419
0.010174005292356014,0,1.4352405071258545,,,,,,,439
0.010258152149617672,0,1.362761378288269,,,,,,,459
0.01036783866584301,0,1.3964309692382812,,,,,,,479
0.010687500238418579,0,1.3776036500930786,,,,,,,499
0.010802283883094788,0,1.4519662857055664,,,,,,,519
0.0108506940305233,0,1.355102300643921,,,,,,,539
0.01057477667927742,0,1.374581217765808,,,,,,,559
0.010425646789371967,0,1.3967444896697998,,,,,,,579
0.01035156287252903,0,1.3889269828796387,,,,,,,599
0.010194052010774612,0,1.37062668800354,,,,,,,619
0.01003417931497097,0,1.425264835357666,,,,,,,639
0.009836647659540176,0,1.4378247261047363,,,,,,,659
0.009857537224888802,0,1.4265365600585938,,,,,,,679
0.009821428917348385,0,1.4332571029663086,,,,,,,699
0.00981987826526165,0,1.4061623811721802,,,,,,,719
0.009723395109176636,0,1.4133154153823853,,,,,,,739
0.009714227169752121,0,1.40688157081604,,,,,,,759
0.009605368599295616,0,1.4024004936218262,,,,,,,779
0.009531250223517418,0,1.4508100748062134,,,,,,,799
0.009365472942590714,0,1.4197604656219482,,,,,,,819
0.009235491044819355,0,1.4406551122665405,,,,,,,839
0.0091115552932024,0,1.4219748973846436,,,,,,,859
0.00906427577137947,0,1.4189354181289673,,,,,,,879
0.009062499739229679,0,1.401976466178894,,,,,,,899
0.009162703529000282,0,1.4289259910583496,,,,,,,919
0.009167220443487167,0,1.3869820833206177,,,,,,,939
0.009195963852107525,0,1.3447010517120361,,,,,,,959
0.009279336780309677,0,1.3280889987945557,,,,,,,979
0.009460937231779099,0,1.399649739265442,,,,,,,999
0.009528186172246933,0,1.3751227855682373,,,,,,,1019
0.009645432233810425,0,1.2995493412017822,,,,,,,1039
0.009699292480945587,0,1.398577094078064,,,,,,,1059
0.009780092164874077,0,1.3532932996749878,,,,,,,1079
0.009879261255264282,0,1.389430046081543,,,,,,,1099
0.00994001142680645,0,1.330188274383545,,,,,,,1119
0.010039747692644596,0,1.4334771633148193,,,,,,,1139
0.009994612075388432,0,1.3503165245056152,,,,,,,1159
0.010063559748232365,0,1.3583405017852783,,,,,,,1179
0.010221353732049465,0,1.371199131011963,,,,,,,1199
0.01036116760224104,0,1.3679689168930054,,,,,,,1219
0.010395665653049946,0,1.3706908226013184,,,,,,,1239
0.010478670708835125,0,1.3739618062973022,,,,,,,1259
0.010498046875,0,1.3366725444793701,,,,,,,1279
0.010516826994717121,0,1.3657655715942383,,,,,,,1299
0.010546875186264515,0,1.3581137657165527,,,,,,,1319
0.010628498159348965,0,1.3283499479293823,,,,,,,1339
0.010633042082190514,0,1.3896971940994263,,,,,,,1359
0.010682744905352592,0,1.3878483772277832,,,,,,,1379
0.010859374888241291,0,1.37203848361969,,,,,,,1399
0.010998019017279148,0,1.3051177263259888,,,,,,,1419
0.011235893703997135,0,1.3737196922302246,,,,,,,1439
0.011419092305004597,0,1.2532052993774414,,,,,,,1459
0.011655405163764954,0,1.2836214303970337,,,,,,,1479
0.011994791217148304,0,1.2687760591506958,,,,,,,1499
0.012258429080247879,0,1.3002780675888062,,,,,,,1519
0.012535511516034603,0,1.2571871280670166,,,,,,,1539
0.012840544804930687,0,1.3307559490203857,,,,,,,1559
0.013068631291389465,0,1.2983534336090088,,,,,,,1579
0.013217773288488388,0,1.2882177829742432,,,,,,,1599
0.013507909141480923,0,1.3724250793457031,,,,,,,1619
0.013548018410801888,0,1.3983396291732788,,,,,,,1639
0.013563629239797592,0,1.3045616149902344,,,,,,,1659
0.01368117518723011,0,1.3525950908660889,,,,,,,1679
0.01389246340841055,0,1.35050630569458,,,,,,,1699
0.013989825733006,0,1.3290483951568604,,,,,,,1719
0.014224138110876083,0,1.3257373571395874,,,,,,,1739
0.014382102526724339,0,1.3261770009994507,,,,,,,1759
0.014470681548118591,0,1.334728479385376,,,,,,,1779
0.014557291753590107,0,1.256798505783081,,,,,,,1799
0.014680631458759308,0,1.3080132007598877,,,,,,,1819
0.014754585921764374,0,1.3585598468780518,,,,,,,1839
0.014822748489677906,0,1.2992981672286987,,,,,,,1859
0.01484790537506342,0,1.3352197408676147,,,,,,,1879
0.014921874739229679,0,1.3122161626815796,,,,,,,1899
0.01497802697122097,0,1.3968287706375122,,,,,,,1919
0.015113563276827335,0,1.335808515548706,,,,,,,1939
,0,,0.6786971688270569,0.8788145780563354,0.8318662047386169,0.6650893688201904,0.8820977807044983,0.828864336013794,1953
